"","researcher","hourdate_HOBO","hour_ELITECH","temp","intensity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","humidity.Ephedra californica","humidity.triangle","humidity.square","humidity.open"
"22601","ng","","2023-05-18 13:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,64.2,NA,NA,NA
"22602","ng","","2023-05-18 14:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,29.1,NA,NA,NA
"22603","ng","","2023-05-18 15:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,15.1,NA,NA,NA
"22604","ng","","2023-05-18 16:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,11.9,NA,NA,NA
"22605","ng","","2023-05-18 17:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,11.6,NA,NA,NA
"22606","ng","","2023-05-18 18:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,11,NA,NA,NA
"22607","ng","","2023-05-18 19:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,12.4,NA,NA,NA
"22608","ng","","2023-05-18 20:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,11.5,NA,NA,NA
"22609","ng","","2023-05-18 21:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,13.7,NA,NA,NA
"22610","ng","","2023-05-18 22:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,16.5,NA,NA,NA
"22611","ng","","2023-05-18 23:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,19.1,NA,NA,NA
"22612","ng","","2023-05-19 0:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,20.5,NA,NA,NA
"22613","ng","","2023-05-19 1:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,21.6,NA,NA,NA
"22614","ng","","2023-05-19 2:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,23.5,NA,NA,NA
"22615","ng","","2023-05-19 3:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,30.4,NA,NA,NA
"22616","ng","","2023-05-19 4:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,41.1,NA,NA,NA
"22617","ng","","2023-05-19 5:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,45.5,NA,NA,NA
"22618","ng","","2023-05-19 6:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,48,NA,NA,NA
"22619","ng","","2023-05-19 7:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,51.1,NA,NA,NA
"22620","ng","","2023-05-19 8:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,52.4,NA,NA,NA
"22621","ng","","2023-05-19 9:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,54.3,NA,NA,NA
"22622","ng","","2023-05-19 10:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,59.1,NA,NA,NA
"22623","ng","","2023-05-19 11:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,61.9,NA,NA,NA
"22624","ng","","2023-05-19 12:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,64.1,NA,NA,NA
"22625","ng","","2023-05-19 13:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,63,NA,NA,NA
"22626","ng","","2023-05-19 14:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,29.5,NA,NA,NA
"22627","ng","","2023-05-19 15:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,17.7,NA,NA,NA
"22628","ng","","2023-05-19 16:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,15.2,NA,NA,NA
"22629","ng","","2023-05-19 17:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,12.4,NA,NA,NA
"22630","ng","","2023-05-19 18:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,17.9,NA,NA,NA
"22631","ng","","2023-05-19 19:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,31.2,NA,NA,NA
"22632","ng","","2023-05-19 20:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,35.8,NA,NA,NA
"22633","ng","","2023-05-19 21:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,35.6,NA,NA,NA
"22634","ng","","2023-05-19 22:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,34.6,NA,NA,NA
"22635","ng","","2023-05-19 23:23",NA,NA,2101001676,35.11928,-119.62956,"San Joaquin","Carrizo_4","ELITECH",8,34.8,NA,NA,NA
"22636","ng","","2023-04-20 20:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,27.7,NA,NA
"22637","ng","","2023-04-20 21:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,27,NA,NA
"22638","ng","","2023-04-20 22:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,19.7,NA,NA
"22639","ng","","2023-04-20 23:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,13.9,NA,NA
"22640","ng","","2023-04-21 0:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,11.8,NA,NA
"22641","ng","","2023-04-21 1:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,14.6,NA,NA
"22642","ng","","2023-04-21 2:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,27.2,NA,NA
"22643","ng","","2023-04-21 3:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,49.3,NA,NA
"22644","ng","","2023-04-21 4:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,54,NA,NA
"22645","ng","","2023-04-21 5:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,56.7,NA,NA
"22646","ng","","2023-04-21 6:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,73,NA,NA
"22647","ng","","2023-04-21 7:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,65.5,NA,NA
"22648","ng","","2023-04-21 8:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,71.6,NA,NA
"22649","ng","","2023-04-21 9:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,71.6,NA,NA
"22650","ng","","2023-04-21 10:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,73.5,NA,NA
"22651","ng","","2023-04-21 11:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,86.1,NA,NA
"22652","ng","","2023-04-21 12:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,86.9,NA,NA
"22653","ng","","2023-04-21 13:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,85.6,NA,NA
"22654","ng","","2023-04-21 14:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,79.4,NA,NA
"22655","ng","","2023-04-21 15:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,43.1,NA,NA
"22656","ng","","2023-04-21 16:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,34.4,NA,NA
"22657","ng","","2023-04-21 17:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,29.1,NA,NA
"22658","ng","","2023-04-21 18:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,26.3,NA,NA
"22659","ng","","2023-04-21 19:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,24,NA,NA
"22660","ng","","2023-04-21 20:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,24.6,NA,NA
"22661","ng","","2023-04-21 21:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,23.6,NA,NA
"22662","ng","","2023-04-21 22:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,20.7,NA,NA
"22663","ng","","2023-04-21 23:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,17.8,NA,NA
"22664","ng","","2023-04-22 0:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,16.6,NA,NA
"22665","ng","","2023-04-22 1:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,22.2,NA,NA
"22666","ng","","2023-04-22 2:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,47.6,NA,NA
"22667","ng","","2023-04-22 3:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,65.7,NA,NA
"22668","ng","","2023-04-22 4:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,73.2,NA,NA
"22669","ng","","2023-04-22 5:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,75.8,NA,NA
"22670","ng","","2023-04-22 6:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,80.7,NA,NA
"22671","ng","","2023-04-22 7:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,82.2,NA,NA
"22672","ng","","2023-04-22 8:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,81.5,NA,NA
"22673","ng","","2023-04-22 9:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,83.4,NA,NA
"22674","ng","","2023-04-22 10:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,84.4,NA,NA
"22675","ng","","2023-04-22 11:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,83.9,NA,NA
"22676","ng","","2023-04-22 12:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,89.5,NA,NA
"22677","ng","","2023-04-22 13:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,90,NA,NA
"22678","ng","","2023-04-22 14:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,88.4,NA,NA
"22679","ng","","2023-04-22 15:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,44.3,NA,NA
"22680","ng","","2023-04-22 16:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,37,NA,NA
"22681","ng","","2023-04-22 17:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,31.2,NA,NA
"22682","ng","","2023-04-22 18:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,28,NA,NA
"22683","ng","","2023-04-22 19:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,27.7,NA,NA
"22684","ng","","2023-04-22 20:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,26,NA,NA
"22685","ng","","2023-04-22 21:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,26.4,NA,NA
"22686","ng","","2023-04-22 22:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,22.7,NA,NA
"22687","ng","","2023-04-22 23:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,17,NA,NA
"22688","ng","","2023-04-23 0:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,18.7,NA,NA
"22689","ng","","2023-04-23 1:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,25.2,NA,NA
"22690","ng","","2023-04-23 2:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,44.8,NA,NA
"22691","ng","","2023-04-23 3:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,63.3,NA,NA
"22692","ng","","2023-04-23 4:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,79.5,NA,NA
"22693","ng","","2023-04-23 5:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,83.7,NA,NA
"22694","ng","","2023-04-23 6:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,84.5,NA,NA
"22695","ng","","2023-04-23 7:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,84.9,NA,NA
"22696","ng","","2023-04-23 8:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,87.3,NA,NA
"22697","ng","","2023-04-23 9:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,88.5,NA,NA
"22698","ng","","2023-04-23 10:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,90.7,NA,NA
"22699","ng","","2023-04-23 11:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,93.9,NA,NA
"22700","ng","","2023-04-23 12:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,91.7,NA,NA
"22701","ng","","2023-04-23 13:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,96.6,NA,NA
"22702","ng","","2023-04-23 14:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,90.7,NA,NA
"22703","ng","","2023-04-23 15:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,57,NA,NA
"22704","ng","","2023-04-23 16:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,40,NA,NA
"22705","ng","","2023-04-23 17:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,32.7,NA,NA
"22706","ng","","2023-04-23 18:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,31.9,NA,NA
"22707","ng","","2023-04-23 19:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,26.7,NA,NA
"22708","ng","","2023-04-23 20:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,27,NA,NA
"22709","ng","","2023-04-23 21:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,26.8,NA,NA
"22710","ng","","2023-04-23 22:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,21.1,NA,NA
"22711","ng","","2023-04-23 23:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,18,NA,NA
"22712","ng","","2023-04-24 0:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,18.8,NA,NA
"22713","ng","","2023-04-24 1:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,23.9,NA,NA
"22714","ng","","2023-04-24 2:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,44,NA,NA
"22715","ng","","2023-04-24 3:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,64.3,NA,NA
"22716","ng","","2023-04-24 4:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,72.4,NA,NA
"22717","ng","","2023-04-24 5:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,83.7,NA,NA
"22718","ng","","2023-04-24 6:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,78.6,NA,NA
"22719","ng","","2023-04-24 7:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,90.7,NA,NA
"22720","ng","","2023-04-24 8:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,93.9,NA,NA
"22721","ng","","2023-04-24 9:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,96.1,NA,NA
"22722","ng","","2023-04-24 10:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,95.6,NA,NA
"22723","ng","","2023-04-24 11:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,96.3,NA,NA
"22724","ng","","2023-04-24 12:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,96.8,NA,NA
"22725","ng","","2023-04-24 13:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,96.7,NA,NA
"22726","ng","","2023-04-24 14:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,96.8,NA,NA
"22727","ng","","2023-04-24 15:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,66,NA,NA
"22728","ng","","2023-04-24 16:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,45.8,NA,NA
"22729","ng","","2023-04-24 17:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,33.8,NA,NA
"22730","ng","","2023-04-24 18:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,28.1,NA,NA
"22731","ng","","2023-04-24 19:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,23.6,NA,NA
"22732","ng","","2023-04-24 20:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,25.4,NA,NA
"22733","ng","","2023-04-24 21:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,25.2,NA,NA
"22734","ng","","2023-04-24 22:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,16.7,NA,NA
"22735","ng","","2023-04-24 23:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,16.1,NA,NA
"22736","ng","","2023-04-25 0:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,14.6,NA,NA
"22737","ng","","2023-04-25 1:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,21,NA,NA
"22738","ng","","2023-04-25 2:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,37.2,NA,NA
"22739","ng","","2023-04-25 3:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,44.3,NA,NA
"22740","ng","","2023-04-25 4:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,57.1,NA,NA
"22741","ng","","2023-04-25 5:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,70.5,NA,NA
"22742","ng","","2023-04-25 6:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,75.1,NA,NA
"22743","ng","","2023-04-25 7:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,74.1,NA,NA
"22744","ng","","2023-04-25 8:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,79.3,NA,NA
"22745","ng","","2023-04-25 9:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,81.2,NA,NA
"22746","ng","","2023-04-25 10:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,88.1,NA,NA
"22747","ng","","2023-04-25 11:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,90.6,NA,NA
"22748","ng","","2023-04-25 12:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,89.9,NA,NA
"22749","ng","","2023-04-25 13:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,91.8,NA,NA
"22750","ng","","2023-04-25 14:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,80.7,NA,NA
"22751","ng","","2023-04-25 15:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,38.5,NA,NA
"22752","ng","","2023-04-25 16:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,29.9,NA,NA
"22753","ng","","2023-04-25 17:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,24.6,NA,NA
"22754","ng","","2023-04-25 18:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,22.5,NA,NA
"22755","ng","","2023-04-25 19:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,20.7,NA,NA
"22756","ng","","2023-04-25 20:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,23.8,NA,NA
"22757","ng","","2023-04-25 21:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,18.2,NA,NA
"22758","ng","","2023-04-25 22:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,16.2,NA,NA
"22759","ng","","2023-04-25 23:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,13.4,NA,NA
"22760","ng","","2023-04-26 0:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,15.2,NA,NA
"22761","ng","","2023-04-26 1:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,14.9,NA,NA
"22762","ng","","2023-04-26 2:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,37.5,NA,NA
"22763","ng","","2023-04-26 3:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,46.4,NA,NA
"22764","ng","","2023-04-26 4:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,53.3,NA,NA
"22765","ng","","2023-04-26 5:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,66.4,NA,NA
"22766","ng","","2023-04-26 6:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,74.9,NA,NA
"22767","ng","","2023-04-26 7:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,78.8,NA,NA
"22768","ng","","2023-04-26 8:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,80,NA,NA
"22769","ng","","2023-04-26 9:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,72.2,NA,NA
"22770","ng","","2023-04-26 10:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,79.2,NA,NA
"22771","ng","","2023-04-26 11:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,83.9,NA,NA
"22772","ng","","2023-04-26 12:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,86,NA,NA
"22773","ng","","2023-04-26 13:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,83.7,NA,NA
"22774","ng","","2023-04-26 14:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,72.4,NA,NA
"22775","ng","","2023-04-26 15:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,43.1,NA,NA
"22776","ng","","2023-04-26 16:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,33.8,NA,NA
"22777","ng","","2023-04-26 17:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,22.6,NA,NA
"22778","ng","","2023-04-26 18:10",NA,NA,2101001677,35.11931,-119.62996,"San Joaquin","Carrizo_4","ELITECH",3,NA,20.8,NA,NA
